Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
go,for us,nate sib,,16/05/2025,139534,47,"hyperpop,electroclash",Universal Records,,,,,,,,,,,,
We Don't Have to Be Alone,We Don't Have to Be Alone,Thee Sacred Souls,,12/05/2025,166436,59,retro soul,Penrose / Daptone Records,,,,,,,,,,,,
Milagro,Milagro,Sebastian Yatra,,16/05/2025,168387,57,"colombian pop,reggaeton",Universal Music Latino,,,,,,,,,,,,
Sola,Puta / Sola,Arca,,14/05/2025,186232,38,"neoperreo,experimental,art pop,hyperpop",XL Recordings,,,,,,,,,,,,
Hotseat,"I Live, I Die, I Live Again",Chuckyy;LUCKI,,14/05/2025,182137,41,"chicago drill,cloud rap",Santa Anna,,,,,,,,,,,,
Young,Young,Little Simz,,14/05/2025,170080,36,,Little Simz,,,,,,,,,,,,
Same Mouth,Same Mouth,Alessi Rose,,16/05/2025,156165,48,,Capitol Records,,,,,,,,,,,,
Athlete,Athlete,spill tab,,12/05/2025,165682,24,bedroom pop,Spill Tab Inc.,,,,,,,,,,,,
Easier Done Than Said,Easier Done Than Said,JVCK JAMES;Stormzy,,16/05/2025,215604,53,"uk r&b,grime,uk grime,uk drill",[placeholder],,,,,,,,,,,,
Angel in Disguise - Spotify Singles,Angel in Disguise - Spotify Singles,No Guidnce;Tamera;Rodney Jerkins,,16/05/2025,242962,35,"uk r&b,afro r&b,alté,alternative r&b,afrobeats,indie dance",NG Records,,,,,,,,,,,,
"No Rain, No Flowers","No Rain, No Flowers",The Black Keys,,16/05/2025,196774,47,"blues rock,garage rock,modern blues,rock",Easy Eye Sound/Warner Records,,,,,,,,,,,,
HOLYGHOST,Sons Of Sunday,Sons Of Sunday,,16/05/2025,278567,48,"worship,christian",Elevation Worship Records,,,,,,,,,,,,
Bottle Rockets (feat. Hootie & The Blowfish),Bottle Rockets (feat. Hootie & The Blowfish),Scotty McCreery;Hootie & The Blowfish,,15/05/2025,235773,71,"country,acoustic country",Triple Tigers,,,,,,,,,,,,
Chemical Reaction,Chemical Reaction,Debbii Dawson,,16/05/2025,198778,47,,Debbii Dawson Music/RCA Records,,,,,,,,,,,,
The Surface,The Surface,Alice Phoebe Lou,,16/05/2025,235000,41,,Nettwerk Music Group,,,,,,,,,,,,
There She Goes,There She Goes,CYRIL;MOONLGHT;The La's,,16/05/2025,121874,72,"britpop,jangle pop",Spinnin' Records,,,,,,,,,,,,
Game Time,Game Time,AZ Chike,,16/05/2025,97075,49,hyphy,Warner Records,,,,,,,,,,,,
BBGIRLGOSLOW (feat. Ty Dolla $ign),BBGIRLGOSLOW (feat. Ty Dolla $ign),Bktherula;9lives;SimmyAuto;Ty Dolla $ign,,16/05/2025,154218,30,"sexy drill,hyperpop,jersey club,trap soul",Warner Records,,,,,,,,,,,,
PROMISE,PROMISE,DAMEDAME*,,16/05/2025,223738,48,uk r&b,Robots & Humans,,,,,,,,,,,,
SIRENA,LEYENDA,DannyLux,,15/05/2025,253605,50,"sad sierreño,corridos tumbados,sierreño,corrido,música mexicana,electro corridos",WEA Latina,,,,,,,,,,,,
Globo (feat. Blessd & Kofla),Globo (feat. Blessd & Kofla),Gordo;Blessd;Kofla,,16/05/2025,193846,47,"techengue,afro house,latin house,reggaeton,urbano latino,tech house","Ultra Records, LLC",,,,,,,,,,,,
Dudu,Dudu,yeule,,14/05/2025,186129,37,art pop,Ninja Tune,,,,,,,,,,,,
Fatal Flaw,There's A Whole World Out There,Arm's Length,,16/05/2025,250172,46,"midwest emo,pop punk,emo",Pure Noise Records,,,,,,,,,,,,
The Boys,Modern Romance,Chloe Qisha,,15/05/2025,158933,42,,VLF Records / Are You Serious? Records,,,,,,,,,,,,
Promises (9am),The Hours: Morning,Cautious Clay,,16/05/2025,175158,28,,Fantasy,,,,,,,,,,,,
Don't Hold The Fire,Don't Hold The Fire,SoFaygo,,16/05/2025,147018,51,rage rap,Cactus Jack Records,,,,,,,,,,,,
Gravity,Afterglow,Sleep Theory,,16/05/2025,233188,68,metalcore,Epitaph,,,,,,,,,,,,
Wolf In Sheep’s Clothes,Cruel Joke,Ken Pomeroy,,16/05/2025,205653,42,,Rounder,,,,,,,,,,,,
The Actor (feat. Charles Wesley Godwin),The Actor (feat. Charles Wesley Godwin),Willow Avalon;Charles Wesley Godwin,,16/05/2025,169875,46,"red dirt,country",Assemble Sound / Atlantic,,,,,,,,,,,,
enough,enough,Kilo Kish,,14/05/2025,182209,10,"alternative r&b,art pop",Kisha Soundscapes + Audio,,,,,,,,,,,,
What’s Going On?!,What’s Going On?!,Madilyn Mei,,16/05/2025,243519,51,,Madilyn Mei,,,,,,,,,,,,
Back Of My Mind,Back Of My Mind,SG Lewis,,16/05/2025,266505,44,,Positiva,,,,,,,,,,,,
X-Rated,X-Rated,Cloonee;Funkdoobiest,,16/05/2025,184620,64,"tech house,house,latin house,old school hip hop",Epic/Legacy,,,,,,,,,,,,
Heartbreak,Heartbreak,MØ,,14/05/2025,186291,0,,Chess Club/RCA Victor,,,,,,,,,,,,
MAKKA,MAKKA,fakemink;Ecco2k;Mechatok,,15/05/2025,180000,65,"cloud rap,hyperpop",EtnaVeraVela,,,,,,,,,,,,
Memory Foam,Memory Foam,Sabrina Claudio,,16/05/2025,169369,29,,SC Entertainment / EMPIRE,,,,,,,,,,,,
NO SÉ QUIÉN SOS,NO SÉ QUIÉN SOS,LOUTA;Bizarrap,,15/05/2025,183708,43,"argentine trap,trap latino,urbano latino",LOUTA,,,,,,,,,,,,
STRANGERS (feat. TINI),STRANGERS (feat. TINI),JP Saxe;TINI,,16/05/2025,201706,42,latin pop,Arista Records,,,,,,,,,,,,
Unbecoming,Unbecoming,Tenille Arts,,16/05/2025,168194,35,country,Dreamcatcher Artists,,,,,,,,,,,,
Door,Door,Rocco,,16/05/2025,197113,35,,BMG Rights Management (US) LLC,,,,,,,,,,,,
That Girl,Orenjii,Emotional Oranges,,16/05/2025,154200,48,indie r&b,Avant Garden,,,,,,,,,,,,
The Method,Get Well Soon!,Lecrae;Miles Minnick;E-40,,16/05/2025,196557,45,"christian hip hop,christian,gospel r&b,christian pop,rap chrétien,chinese hip hop,hyphy,west coast hip hop,g-funk",Reach Records,,,,,,,,,,,,
Cathode Ray,Cathode Ray,Folk Bitch Trio,,13/05/2025,249609,3,,Jagjaguwar,,,,,,,,,,,,
Grow Wings and Fly,Grow Wings and Fly,King Gizzard & The Lizard Wizard,,13/05/2025,308424,2,"neo-psychedelic,psychedelic rock",KGLW (King Gizzard & the Lizard Wizard),,,,,,,,,,,,
Tied Up,Tied Up,Corbyn Besson,,16/05/2025,125251,42,,BMG Rights Management (US) LLC,,,,,,,,,,,,
F.M.C,F.M.C,PayGotti,,16/05/2025,125217,37,,1ShotEnt / 4Hunnid / 10K Projects,,,,,,,,,,,,
MIDNIGHT CLUB,"ROAD 2 RICHES, VOL. 1",R2R MOE,,16/05/2025,179200,27,sexy drill,Three Times Louder,,,,,,,,,,,,
Emo Regulation,Emo Regulation,RIP Swirl;Ydegirl,,16/05/2025,143500,29,shoegaze,In Real Life Music,,,,,,,,,,,,
Morrita (Tinker Bell),De Chava,Yeri Mua;Lewis Somes,,16/05/2025,169200,55,"reggaeton mexa,electro corridos,reggaeton chileno",Sony Music México,,,,,,,,,,,,
How Big Is The Rainbow,How Big Is The Rainbow,Tune-Yards,,13/05/2025,230200,16,art pop,4AD,,,,,,,,,,,,
Unidos,Unidos,Sofia Kourtesis;Daphni,,15/05/2025,317962,0,lo-fi house,Ninja Tune,,,,,,,,,,,,
Until The Lights Go Out,Until The Lights Go Out,Axwell;CARMA,,16/05/2025,191359,53,edm,Axtone Records,,,,,,,,,,,,
CORAZÓN PARTÍO - Spotify Singles,Spotify Singles,Lola Indigo,,13/05/2025,253202,51,,Universal Music Spain S.L.,,,,,,,,,,,,
Ironic,Ironic,TiaCorine,,16/05/2025,128022,32,,South Coast Music Group/Interscope Records,,,,,,,,,,,,
Te Amo,A Joy So Slow At Times I Don't Think It's Coming,Slow Joy,,16/05/2025,124160,28,"shoegaze,midwest emo",Mick Music,,,,,,,,,,,,
SEVENS,SEVENS,Brandon Lake,,14/05/2025,261714,52,"worship,christian,ccm",Provident Label Group,,,,,,,,,,,,
Never Want This to Change,Never Want This to Change,Lily Meola;Jamey Johnson,,14/05/2025,193334,36,"outlaw country,country,red dirt,classic country",Nettwerk Music Group,,,,,,,,,,,,
House Of Nightmares,The Death Of Daisies (Deluxe),Neoni,,16/05/2025,166312,38,,Neoni,,,,,,,,,,,,
Down Girl (feat. Duki),Down Girl (feat. Duki),Benji Blue Bills;BNYX®;Duki,,16/05/2025,174750,38,"alté,rage rap,argentine trap,trap,trap latino",P2025,,,,,,,,,,,,
Not Broken,Not Broken,Alan Sparhawk;Trampled by Turtles,,12/05/2025,202839,0,"bluegrass,newgrass,americana,folk,alt country",Sub Pop Records,,,,,,,,,,,,
Paradise (with Bipolar Sunshine),Paradise (with Bipolar Sunshine),DJ Snake;Bipolar Sunshine,,16/05/2025,200000,72,,DJ Snake Music Productions Limited,,,,,,,,,,,,
Carry-On Bag,Carry-On Bag,Elias Rønnenfelt,,14/05/2025,218530,24,,Escho,,,,,,,,,,,,
Everything I Need,Letting Go,Madison Watkins,,16/05/2025,191524,31,,Essential Records,,,,,,,,,,,,
Jackie B,Jackie B,&friends;JOSEPH (CH);Brent Faiyaz,,16/05/2025,217000,71,"afro house,afro tech,melodic house,r&b",TH3RD BRAIN,,,,,,,,,,,,
Outside,Outside,Sio;Tesfa Williams;T.Williams,,16/05/2025,242000,28,"afro tech,afro house,deep house,uk funky",STY TRU BTS,,,,,,,,,,,,
That Ass!,That Ass!,Sofia Gobbi,,16/05/2025,137688,36,,Independent,,,,,,,,,,,,
Figure It Out,Figure It Out,Florence Road,,16/05/2025,189009,50,,Warner Music UK,,,,,,,,,,,,
